report_investigation_date,county,age_group,sex,case_count
2020-04-13 00:00:00,PUTNAM,50-59,F,1
2020-04-17 00:00:00,PUTNAM,50-59,F,2
2020-04-30 00:00:00,PUTNAM,50-59,F,1
2020-03-31 00:00:00,PUTNAM,60-69,F,1
2020-04-14 00:00:00,PUTNAM,60-69,F,1
2020-04-30 00:00:00,PUTNAM,60-69,F,1
2020-04-10 00:00:00,PUTNAM,80+,F,1
2020-04-11 00:00:00,PUTNAM,80+,F,1
2020-05-02 00:00:00,PUTNAM,80+,F,1
2020-04-28 00:00:00,PUTNAM,20-29,M,1
2020-04-29 00:00:00,PUTNAM,20-29,M,1
2020-05-02 00:00:00,PUTNAM,20-29,M,2
2020-05-07 00:00:00,PUTNAM,20-29,M,2
2020-05-08 00:00:00,PUTNAM,20-29,M,1
2020-04-04 00:00:00,PUTNAM,30-39,M,1
2020-04-05 00:00:00,PUTNAM,30-39,M,1
2020-04-16 00:00:00,PUTNAM,30-39,M,1
2020-04-23 00:00:00,PUTNAM,30-39,M,2
2020-04-27 00:00:00,PUTNAM,30-39,M,1
2020-04-29 00:00:00,PUTNAM,30-39,M,1
2020-05-02 00:00:00,PUTNAM,30-39,M,1
2020-05-07 00:00:00,PUTNAM,30-39,M,2
2020-03-27 00:00:00,PUTNAM,40-49,M,1
2020-03-31 00:00:00,PUTNAM,40-49,M,1
2020-04-06 00:00:00,PUTNAM,40-49,M,1
2020-04-14 00:00:00,PUTNAM,40-49,M,1
2020-04-16 00:00:00,PUTNAM,40-49,M,1
2020-04-30 00:00:00,PUTNAM,40-49,M,2
2020-05-02 00:00:00,PUTNAM,40-49,M,1
2020-05-04 00:00:00,PUTNAM,40-49,M,1
2020-04-01 00:00:00,PUTNAM,50-59,M,1
2020-04-03 00:00:00,PUTNAM,50-59,M,1
2020-04-05 00:00:00,PUTNAM,50-59,M,1
2020-04-15 00:00:00,PUTNAM,50-59,M,1
2020-04-17 00:00:00,PUTNAM,50-59,M,1
2020-04-24 00:00:00,PUTNAM,50-59,M,1
2020-04-28 00:00:00,PUTNAM,50-59,M,1
2020-04-01 00:00:00,PUTNAM,60-69,M,1
2020-04-03 00:00:00,PUTNAM,60-69,M,1
2020-04-05 00:00:00,PUTNAM,60-69,M,1
2020-04-08 00:00:00,PUTNAM,60-69,M,1
2020-04-09 00:00:00,PUTNAM,60-69,M,1
2020-04-12 00:00:00,PUTNAM,60-69,M,1
2020-04-24 00:00:00,PUTNAM,60-69,M,1
2020-05-07 00:00:00,PUTNAM,60-69,M,1
2020-04-20 00:00:00,PUTNAM,70-79,M,1
2020-03-24 00:00:00,PUTNAM,80+,M,1
2020-04-04 00:00:00,PUTNAM,80+,M,1
2020-04-10 00:00:00,PUTNAM,80+,M,1
2020-04-22 00:00:00,PUTNAM,80+,M,1
2020-04-28 00:00:00,PUTNAM,40-49,Unknown,1
2020-04-22 00:00:00,RANDOLPH,20-29,F,1
2020-05-04 00:00:00,RANDOLPH,30-39,F,2
2020-04-09 00:00:00,RANDOLPH,40-49,F,1
2020-03-26 00:00:00,RANDOLPH,50-59,F,1
2020-04-17 00:00:00,RANDOLPH,60-69,F,1
2020-05-07 00:00:00,RANDOLPH,60-69,F,1
2020-04-02 00:00:00,RANDOLPH,70-79,F,1
2020-03-30 00:00:00,RANDOLPH,80+,F,1
2020-04-06 00:00:00,RANDOLPH,80+,F,1
2020-04-24 00:00:00,RANDOLPH,80+,F,1
2020-04-17 00:00:00,RANDOLPH,0-19,M,1
2020-04-12 00:00:00,RANDOLPH,30-39,M,1
2020-05-06 00:00:00,RANDOLPH,30-39,M,1
2020-05-07 00:00:00,RANDOLPH,30-39,M,2
2020-04-03 00:00:00,RANDOLPH,40-49,M,1
2020-04-11 00:00:00,RANDOLPH,50-59,M,1
2020-03-26 00:00:00,RANDOLPH,60-69,M,1
2020-04-03 00:00:00,RANDOLPH,60-69,M,1
2020-04-27 00:00:00,RANDOLPH,70-79,M,1
2020-04-01 00:00:00,RIPLEY,0-19,F,1
2020-03-26 00:00:00,RIPLEY,20-29,F,1
2020-03-29 00:00:00,RIPLEY,20-29,F,1
2020-04-02 00:00:00,RIPLEY,20-29,F,1
2020-04-09 00:00:00,RIPLEY,20-29,F,1
2020-04-21 00:00:00,RIPLEY,20-29,F,1
2020-05-03 00:00:00,RIPLEY,20-29,F,1
2020-03-25 00:00:00,RIPLEY,30-39,F,1
2020-03-26 00:00:00,RIPLEY,30-39,F,1
2020-04-05 00:00:00,RIPLEY,30-39,F,2
2020-04-08 00:00:00,RIPLEY,30-39,F,1
2020-04-16 00:00:00,RIPLEY,30-39,F,1
2020-04-21 00:00:00,RIPLEY,30-39,F,1
2020-05-03 00:00:00,RIPLEY,30-39,F,1
2020-03-23 00:00:00,RIPLEY,40-49,F,1
2020-03-24 00:00:00,RIPLEY,40-49,F,1
2020-03-28 00:00:00,RIPLEY,40-49,F,1
2020-03-29 00:00:00,RIPLEY,40-49,F,1
2020-03-30 00:00:00,RIPLEY,40-49,F,1
2020-04-01 00:00:00,RIPLEY,40-49,F,1
2020-04-13 00:00:00,RIPLEY,40-49,F,1
2020-04-21 00:00:00,RIPLEY,40-49,F,1
2020-04-24 00:00:00,RIPLEY,40-49,F,1
2020-04-30 00:00:00,RIPLEY,40-49,F,1
2020-03-21 00:00:00,RIPLEY,50-59,F,1
2020-03-26 00:00:00,RIPLEY,50-59,F,1
2020-04-01 00:00:00,RIPLEY,50-59,F,2
2020-04-02 00:00:00,RIPLEY,50-59,F,3
2020-04-04 00:00:00,RIPLEY,50-59,F,1
2020-04-05 00:00:00,RIPLEY,50-59,F,1
2020-04-09 00:00:00,RIPLEY,50-59,F,1
2020-04-03 00:00:00,RIPLEY,60-69,F,1
2020-04-06 00:00:00,RIPLEY,60-69,F,1
2020-04-09 00:00:00,RIPLEY,60-69,F,1
2020-04-10 00:00:00,RIPLEY,60-69,F,1
2020-04-28 00:00:00,RIPLEY,60-69,F,1
2020-03-27 00:00:00,RIPLEY,70-79,F,2
2020-04-03 00:00:00,RIPLEY,70-79,F,1
2020-04-18 00:00:00,RIPLEY,70-79,F,1
2020-03-29 00:00:00,RIPLEY,80+,F,1
2020-04-04 00:00:00,RIPLEY,80+,F,1
2020-04-17 00:00:00,RIPLEY,80+,F,1
2020-03-23 00:00:00,RIPLEY,20-29,M,1
2020-03-25 00:00:00,RIPLEY,20-29,M,1
2020-04-17 00:00:00,RIPLEY,20-29,M,1
2020-04-30 00:00:00,RIPLEY,20-29,M,1
2020-03-30 00:00:00,RIPLEY,30-39,M,1
2020-04-04 00:00:00,RIPLEY,30-39,M,1
2020-04-17 00:00:00,RIPLEY,30-39,M,1
2020-05-01 00:00:00,RIPLEY,30-39,M,1
2020-05-04 00:00:00,RIPLEY,30-39,M,1
2020-03-25 00:00:00,RIPLEY,40-49,M,1
2020-03-27 00:00:00,RIPLEY,40-49,M,1
2020-04-01 00:00:00,RIPLEY,40-49,M,1
2020-04-08 00:00:00,RIPLEY,40-49,M,1
2020-04-09 00:00:00,RIPLEY,40-49,M,1
2020-04-18 00:00:00,RIPLEY,40-49,M,1
2020-04-24 00:00:00,RIPLEY,40-49,M,1
2020-03-23 00:00:00,RIPLEY,50-59,M,1
2020-03-25 00:00:00,RIPLEY,50-59,M,1
2020-03-26 00:00:00,RIPLEY,50-59,M,1
2020-03-28 00:00:00,RIPLEY,50-59,M,1
2020-03-29 00:00:00,RIPLEY,50-59,M,1
2020-04-01 00:00:00,RIPLEY,50-59,M,1
2020-04-04 00:00:00,RIPLEY,50-59,M,1
2020-04-05 00:00:00,RIPLEY,50-59,M,2
2020-04-06 00:00:00,RIPLEY,50-59,M,1
2020-04-07 00:00:00,RIPLEY,50-59,M,1
2020-04-08 00:00:00,RIPLEY,50-59,M,1
2020-04-12 00:00:00,RIPLEY,50-59,M,1
2020-03-28 00:00:00,RIPLEY,60-69,M,1
2020-03-29 00:00:00,RIPLEY,60-69,M,1
2020-03-30 00:00:00,RIPLEY,60-69,M,2
2020-03-31 00:00:00,RIPLEY,60-69,M,1
2020-04-03 00:00:00,RIPLEY,60-69,M,1
2020-04-04 00:00:00,RIPLEY,60-69,M,2
2020-04-05 00:00:00,RIPLEY,60-69,M,1
2020-04-15 00:00:00,RIPLEY,60-69,M,1
2020-04-22 00:00:00,RIPLEY,60-69,M,1
2020-05-03 00:00:00,RIPLEY,60-69,M,1
2020-04-01 00:00:00,RIPLEY,70-79,M,1
2020-04-02 00:00:00,RIPLEY,70-79,M,2
2020-04-04 00:00:00,RIPLEY,70-79,M,1
2020-04-05 00:00:00,RIPLEY,70-79,M,1
2020-04-07 00:00:00,RIPLEY,70-79,M,1
2020-04-20 00:00:00,RIPLEY,70-79,M,1
2020-04-03 00:00:00,RIPLEY,80+,M,1
2020-04-06 00:00:00,RIPLEY,80+,M,1
2020-04-26 00:00:00,RIPLEY,Unknown,Unknown,1
2020-04-01 00:00:00,RUSH,20-29,F,1
2020-04-10 00:00:00,RUSH,20-29,F,1
2020-04-27 00:00:00,RUSH,20-29,F,1
2020-03-26 00:00:00,RUSH,30-39,F,1
2020-04-01 00:00:00,RUSH,30-39,F,1
2020-04-05 00:00:00,RUSH,30-39,F,1
2020-04-24 00:00:00,RUSH,30-39,F,1
2020-05-05 00:00:00,RUSH,30-39,F,1
2020-03-31 00:00:00,RUSH,40-49,F,1
2020-04-16 00:00:00,RUSH,40-49,F,1
2020-04-26 00:00:00,RUSH,40-49,F,1
2020-04-03 00:00:00,RUSH,50-59,F,1
2020-04-08 00:00:00,RUSH,50-59,F,1
2020-04-12 00:00:00,RUSH,50-59,F,1
2020-04-23 00:00:00,RUSH,60-69,F,1
2020-05-02 00:00:00,RUSH,60-69,F,1
2020-05-03 00:00:00,RUSH,60-69,F,1
2020-04-02 00:00:00,RUSH,70-79,F,1
2020-04-23 00:00:00,RUSH,70-79,F,1
2020-04-24 00:00:00,RUSH,70-79,F,1
2020-04-19 00:00:00,RUSH,80+,F,2
2020-04-25 00:00:00,RUSH,80+,F,1
2020-05-06 00:00:00,RUSH,80+,F,1
2020-05-05 00:00:00,RUSH,0-19,M,1
2020-04-23 00:00:00,RUSH,20-29,M,1
2020-05-01 00:00:00,RUSH,20-29,M,1
2020-03-24 00:00:00,RUSH,30-39,M,1
2020-04-16 00:00:00,RUSH,30-39,M,1
2020-04-30 00:00:00,RUSH,40-49,M,1
2020-03-29 00:00:00,RUSH,50-59,M,1
2020-04-03 00:00:00,RUSH,50-59,M,1
2020-04-11 00:00:00,RUSH,50-59,M,1
2020-03-29 00:00:00,RUSH,60-69,M,1
2020-04-22 00:00:00,RUSH,60-69,M,1
2020-05-06 00:00:00,RUSH,60-69,M,1
2020-04-11 00:00:00,RUSH,70-79,M,1
2020-05-07 00:00:00,SCOTT,0-19,F,1
2020-04-01 00:00:00,SCOTT,20-29,F,1
2020-04-03 00:00:00,SCOTT,20-29,F,1
2020-04-10 00:00:00,SCOTT,20-29,F,2
2020-04-13 00:00:00,SCOTT,20-29,F,1
2020-04-26 00:00:00,SCOTT,20-29,F,1
2020-05-06 00:00:00,SCOTT,20-29,F,2
2020-04-01 00:00:00,SCOTT,30-39,F,1
2020-04-07 00:00:00,SCOTT,30-39,F,1
2020-04-08 00:00:00,SCOTT,30-39,F,1
2020-04-17 00:00:00,SCOTT,30-39,F,1
2020-04-24 00:00:00,SCOTT,30-39,F,1
2020-05-07 00:00:00,SCOTT,30-39,F,1
2020-04-21 00:00:00,SCOTT,40-49,F,1
2020-04-24 00:00:00,SCOTT,40-49,F,1
2020-04-29 00:00:00,SCOTT,40-49,F,1
2020-05-06 00:00:00,SCOTT,40-49,F,1
2020-05-07 00:00:00,SCOTT,40-49,F,2
2020-03-20 00:00:00,SCOTT,50-59,F,1
2020-04-01 00:00:00,SCOTT,50-59,F,1
2020-04-11 00:00:00,SCOTT,50-59,F,1
2020-04-17 00:00:00,SCOTT,50-59,F,1
2020-04-23 00:00:00,SCOTT,50-59,F,1
2020-04-24 00:00:00,SCOTT,50-59,F,1
2020-05-06 00:00:00,SCOTT,50-59,F,1
2020-04-01 00:00:00,SCOTT,60-69,F,1
2020-04-07 00:00:00,SCOTT,60-69,F,1
2020-04-16 00:00:00,SCOTT,60-69,F,1
2020-05-08 00:00:00,SCOTT,60-69,F,1
2020-04-27 00:00:00,SCOTT,0-19,M,1
2020-04-28 00:00:00,SCOTT,0-19,M,1
2020-05-07 00:00:00,SCOTT,0-19,M,1
2020-04-10 00:00:00,SCOTT,20-29,M,1
2020-04-15 00:00:00,SCOTT,20-29,M,1
2020-04-23 00:00:00,SCOTT,20-29,M,2
2020-05-06 00:00:00,SCOTT,20-29,M,1
2020-05-07 00:00:00,SCOTT,20-29,M,1
2020-04-02 00:00:00,SCOTT,30-39,M,1
2020-04-21 00:00:00,SCOTT,30-39,M,1
2020-04-24 00:00:00,SCOTT,30-39,M,1
2020-05-01 00:00:00,SCOTT,30-39,M,1
2020-05-03 00:00:00,SCOTT,30-39,M,1
2020-05-06 00:00:00,SCOTT,30-39,M,2
2020-05-08 00:00:00,SCOTT,30-39,M,2
2020-04-07 00:00:00,SCOTT,40-49,M,1
2020-04-15 00:00:00,SCOTT,40-49,M,1
2020-04-18 00:00:00,SCOTT,40-49,M,2
2020-04-22 00:00:00,SCOTT,40-49,M,1
2020-04-23 00:00:00,SCOTT,40-49,M,1
2020-04-29 00:00:00,SCOTT,40-49,M,1
2020-04-30 00:00:00,SCOTT,40-49,M,1
2020-05-01 00:00:00,SCOTT,40-49,M,2
2020-05-04 00:00:00,SCOTT,40-49,M,1
2020-05-06 00:00:00,SCOTT,40-49,M,1
2020-05-07 00:00:00,SCOTT,40-49,M,2
2020-05-08 00:00:00,SCOTT,40-49,M,3
2020-04-06 00:00:00,SCOTT,50-59,M,1
2020-04-25 00:00:00,SCOTT,50-59,M,1
2020-05-02 00:00:00,SCOTT,50-59,M,1
2020-05-06 00:00:00,SCOTT,50-59,M,2
2020-04-17 00:00:00,SCOTT,60-69,M,1
2020-04-29 00:00:00,SCOTT,60-69,M,1
2020-05-01 00:00:00,SCOTT,60-69,M,1
2020-05-02 00:00:00,SCOTT,60-69,M,1
2020-05-07 00:00:00,SCOTT,70-79,M,1
2020-04-29 00:00:00,SCOTT,Unknown,M,1
2020-04-23 00:00:00,SCOTT,50-59,Unknown,1
2020-04-03 00:00:00,SHELBY,0-19,F,1
2020-03-26 00:00:00,SHELBY,20-29,F,1
2020-03-31 00:00:00,SHELBY,20-29,F,1
2020-04-02 00:00:00,SHELBY,20-29,F,1
2020-04-09 00:00:00,SHELBY,20-29,F,1
2020-04-14 00:00:00,SHELBY,20-29,F,1
2020-04-16 00:00:00,SHELBY,20-29,F,1
2020-04-18 00:00:00,SHELBY,20-29,F,1
2020-04-20 00:00:00,SHELBY,20-29,F,1
2020-04-22 00:00:00,SHELBY,20-29,F,1
2020-04-27 00:00:00,SHELBY,20-29,F,2
2020-04-29 00:00:00,SHELBY,20-29,F,1
2020-05-03 00:00:00,SHELBY,20-29,F,2
2020-05-04 00:00:00,SHELBY,20-29,F,1
2020-05-06 00:00:00,SHELBY,20-29,F,1
2020-05-07 00:00:00,SHELBY,20-29,F,1
2020-03-31 00:00:00,SHELBY,30-39,F,1
2020-04-01 00:00:00,SHELBY,30-39,F,1
2020-04-03 00:00:00,SHELBY,30-39,F,1
2020-04-07 00:00:00,SHELBY,30-39,F,1
2020-04-10 00:00:00,SHELBY,30-39,F,1
2020-04-22 00:00:00,SHELBY,30-39,F,3
2020-04-28 00:00:00,SHELBY,30-39,F,2
2020-04-30 00:00:00,SHELBY,30-39,F,2
2020-05-05 00:00:00,SHELBY,30-39,F,1
2020-05-07 00:00:00,SHELBY,30-39,F,1
2020-04-01 00:00:00,SHELBY,40-49,F,1
2020-04-06 00:00:00,SHELBY,40-49,F,1
2020-04-07 00:00:00,SHELBY,40-49,F,1
2020-04-10 00:00:00,SHELBY,40-49,F,2
2020-04-16 00:00:00,SHELBY,40-49,F,1
2020-04-18 00:00:00,SHELBY,40-49,F,2
2020-04-20 00:00:00,SHELBY,40-49,F,1
2020-04-22 00:00:00,SHELBY,40-49,F,4
2020-04-24 00:00:00,SHELBY,40-49,F,1
2020-04-28 00:00:00,SHELBY,40-49,F,1
2020-04-29 00:00:00,SHELBY,40-49,F,1
2020-04-30 00:00:00,SHELBY,40-49,F,2
2020-05-01 00:00:00,SHELBY,40-49,F,1
2020-05-03 00:00:00,SHELBY,40-49,F,1
2020-05-04 00:00:00,SHELBY,40-49,F,2
2020-05-05 00:00:00,SHELBY,40-49,F,1
2020-05-06 00:00:00,SHELBY,40-49,F,1
2020-05-07 00:00:00,SHELBY,40-49,F,1
2020-05-08 00:00:00,SHELBY,40-49,F,1
2020-03-27 00:00:00,SHELBY,50-59,F,1
2020-03-31 00:00:00,SHELBY,50-59,F,1
2020-04-02 00:00:00,SHELBY,50-59,F,1
2020-04-07 00:00:00,SHELBY,50-59,F,1
2020-04-11 00:00:00,SHELBY,50-59,F,1
2020-04-12 00:00:00,SHELBY,50-59,F,1
2020-04-13 00:00:00,SHELBY,50-59,F,1
2020-04-16 00:00:00,SHELBY,50-59,F,1
2020-04-17 00:00:00,SHELBY,50-59,F,2
2020-04-21 00:00:00,SHELBY,50-59,F,2
2020-04-22 00:00:00,SHELBY,50-59,F,3
2020-04-27 00:00:00,SHELBY,50-59,F,3
2020-04-29 00:00:00,SHELBY,50-59,F,1
2020-04-30 00:00:00,SHELBY,50-59,F,1
2020-05-05 00:00:00,SHELBY,50-59,F,1
2020-03-26 00:00:00,SHELBY,60-69,F,1
2020-04-02 00:00:00,SHELBY,60-69,F,1
2020-04-12 00:00:00,SHELBY,60-69,F,1
2020-04-19 00:00:00,SHELBY,60-69,F,1
2020-04-22 00:00:00,SHELBY,60-69,F,1
2020-04-24 00:00:00,SHELBY,60-69,F,1
2020-05-01 00:00:00,SHELBY,60-69,F,1
2020-05-04 00:00:00,SHELBY,60-69,F,1
2020-05-05 00:00:00,SHELBY,60-69,F,1
2020-03-24 00:00:00,SHELBY,70-79,F,1
2020-03-27 00:00:00,SHELBY,70-79,F,1
2020-04-04 00:00:00,SHELBY,70-79,F,1
2020-04-08 00:00:00,SHELBY,70-79,F,1
2020-04-11 00:00:00,SHELBY,70-79,F,1
2020-04-15 00:00:00,SHELBY,70-79,F,1
2020-04-22 00:00:00,SHELBY,70-79,F,1
2020-04-24 00:00:00,SHELBY,70-79,F,2
2020-04-29 00:00:00,SHELBY,70-79,F,1
2020-05-01 00:00:00,SHELBY,70-79,F,1
2020-05-02 00:00:00,SHELBY,70-79,F,1
2020-05-06 00:00:00,SHELBY,70-79,F,1
2020-03-26 00:00:00,SHELBY,80+,F,1
2020-03-27 00:00:00,SHELBY,80+,F,1
2020-04-05 00:00:00,SHELBY,80+,F,2
2020-04-08 00:00:00,SHELBY,80+,F,1
2020-04-15 00:00:00,SHELBY,80+,F,6
2020-04-16 00:00:00,SHELBY,80+,F,3
2020-04-17 00:00:00,SHELBY,80+,F,1
2020-04-18 00:00:00,SHELBY,80+,F,2
2020-04-19 00:00:00,SHELBY,80+,F,4
2020-04-22 00:00:00,SHELBY,80+,F,7
2020-04-24 00:00:00,SHELBY,80+,F,9
2020-04-25 00:00:00,SHELBY,80+,F,2
2020-05-05 00:00:00,SHELBY,80+,F,1
2020-05-08 00:00:00,SHELBY,80+,F,1
2020-04-05 00:00:00,SHELBY,0-19,M,1
2020-05-02 00:00:00,SHELBY,0-19,M,1
2020-04-03 00:00:00,SHELBY,20-29,M,1
2020-04-05 00:00:00,SHELBY,20-29,M,1
2020-04-06 00:00:00,SHELBY,20-29,M,3
2020-04-07 00:00:00,SHELBY,20-29,M,1
2020-04-21 00:00:00,SHELBY,20-29,M,1
2020-04-23 00:00:00,SHELBY,20-29,M,2
2020-04-30 00:00:00,SHELBY,20-29,M,1
2020-05-02 00:00:00,SHELBY,20-29,M,1
2020-05-05 00:00:00,SHELBY,20-29,M,1
2020-05-07 00:00:00,SHELBY,20-29,M,1
2020-05-08 00:00:00,SHELBY,20-29,M,1
2020-03-28 00:00:00,SHELBY,30-39,M,1
2020-03-31 00:00:00,SHELBY,30-39,M,1
2020-04-12 00:00:00,SHELBY,30-39,M,1
2020-04-16 00:00:00,SHELBY,30-39,M,1
2020-04-22 00:00:00,SHELBY,30-39,M,2
2020-04-24 00:00:00,SHELBY,30-39,M,1
2020-04-25 00:00:00,SHELBY,30-39,M,1
2020-04-30 00:00:00,SHELBY,30-39,M,3
2020-05-01 00:00:00,SHELBY,30-39,M,1
2020-05-02 00:00:00,SHELBY,30-39,M,1
2020-05-05 00:00:00,SHELBY,30-39,M,2
2020-05-06 00:00:00,SHELBY,30-39,M,1
2020-05-07 00:00:00,SHELBY,30-39,M,1
2020-03-19 00:00:00,SHELBY,40-49,M,1
2020-03-30 00:00:00,SHELBY,40-49,M,1
2020-04-01 00:00:00,SHELBY,40-49,M,1
2020-04-05 00:00:00,SHELBY,40-49,M,1
2020-04-06 00:00:00,SHELBY,40-49,M,1
2020-04-12 00:00:00,SHELBY,40-49,M,1
2020-04-16 00:00:00,SHELBY,40-49,M,1
2020-04-19 00:00:00,SHELBY,40-49,M,2
2020-04-20 00:00:00,SHELBY,40-49,M,3
2020-04-21 00:00:00,SHELBY,40-49,M,2
2020-04-22 00:00:00,SHELBY,40-49,M,1
2020-04-24 00:00:00,SHELBY,40-49,M,2
2020-04-25 00:00:00,SHELBY,40-49,M,1
2020-04-26 00:00:00,SHELBY,40-49,M,3
2020-04-27 00:00:00,SHELBY,40-49,M,1
2020-04-30 00:00:00,SHELBY,40-49,M,1
2020-05-04 00:00:00,SHELBY,40-49,M,1
2020-05-08 00:00:00,SHELBY,40-49,M,1
2020-03-29 00:00:00,SHELBY,50-59,M,1
2020-04-03 00:00:00,SHELBY,50-59,M,1
2020-04-04 00:00:00,SHELBY,50-59,M,1
2020-04-05 00:00:00,SHELBY,50-59,M,1
2020-04-06 00:00:00,SHELBY,50-59,M,2
2020-04-11 00:00:00,SHELBY,50-59,M,1
2020-04-16 00:00:00,SHELBY,50-59,M,1
2020-04-18 00:00:00,SHELBY,50-59,M,2
2020-04-22 00:00:00,SHELBY,50-59,M,1
2020-04-23 00:00:00,SHELBY,50-59,M,1
2020-04-26 00:00:00,SHELBY,50-59,M,1
2020-04-29 00:00:00,SHELBY,50-59,M,1
2020-04-30 00:00:00,SHELBY,50-59,M,1
2020-05-02 00:00:00,SHELBY,50-59,M,1
2020-05-05 00:00:00,SHELBY,50-59,M,1
2020-03-28 00:00:00,SHELBY,60-69,M,1
2020-04-04 00:00:00,SHELBY,60-69,M,1
2020-04-05 00:00:00,SHELBY,60-69,M,2
2020-04-08 00:00:00,SHELBY,60-69,M,3
2020-04-10 00:00:00,SHELBY,60-69,M,1
2020-04-15 00:00:00,SHELBY,60-69,M,1
2020-04-22 00:00:00,SHELBY,60-69,M,1
2020-04-29 00:00:00,SHELBY,60-69,M,2
2020-03-26 00:00:00,SHELBY,70-79,M,1
2020-03-28 00:00:00,SHELBY,70-79,M,1
2020-04-01 00:00:00,SHELBY,70-79,M,1
2020-04-04 00:00:00,SHELBY,70-79,M,2
2020-04-07 00:00:00,SHELBY,70-79,M,1
2020-04-14 00:00:00,SHELBY,70-79,M,1
2020-04-16 00:00:00,SHELBY,70-79,M,1
2020-04-19 00:00:00,SHELBY,70-79,M,2
2020-04-24 00:00:00,SHELBY,70-79,M,2
2020-04-29 00:00:00,SHELBY,70-79,M,1
2020-05-05 00:00:00,SHELBY,70-79,M,1
2020-03-26 00:00:00,SHELBY,80+,M,1
2020-04-09 00:00:00,SHELBY,80+,M,1
2020-04-11 00:00:00,SHELBY,80+,M,1
2020-04-16 00:00:00,SHELBY,80+,M,1
2020-04-22 00:00:00,SHELBY,80+,M,1
2020-04-24 00:00:00,SHELBY,80+,M,3
2020-04-27 00:00:00,SHELBY,80+,M,1
2020-04-30 00:00:00,SHELBY,80+,M,1
2020-05-05 00:00:00,SHELBY,80+,M,1
2020-05-08 00:00:00,SHELBY,80+,M,1
2020-04-10 00:00:00,SPENCER,20-29,F,1
2020-04-11 00:00:00,SPENCER,20-29,F,1
2020-04-20 00:00:00,SPENCER,60-69,F,1
2020-05-05 00:00:00,SPENCER,80+,F,1
2020-04-15 00:00:00,SPENCER,30-39,M,1
2020-04-01 00:00:00,SPENCER,40-49,M,1
2020-05-07 00:00:00,SPENCER,60-69,M,1
2020-03-26 00:00:00,ST JOSEPH,0-19,F,2
2020-03-30 00:00:00,ST JOSEPH,0-19,F,1
2020-04-01 00:00:00,ST JOSEPH,0-19,F,1
2020-04-03 00:00:00,ST JOSEPH,0-19,F,2
2020-04-06 00:00:00,ST JOSEPH,0-19,F,1
2020-04-13 00:00:00,ST JOSEPH,0-19,F,4
2020-04-14 00:00:00,ST JOSEPH,0-19,F,2
2020-04-15 00:00:00,ST JOSEPH,0-19,F,1
2020-04-16 00:00:00,ST JOSEPH,0-19,F,4
2020-04-17 00:00:00,ST JOSEPH,0-19,F,2
2020-04-20 00:00:00,ST JOSEPH,0-19,F,2
2020-04-22 00:00:00,ST JOSEPH,0-19,F,1
2020-04-23 00:00:00,ST JOSEPH,0-19,F,3
2020-04-24 00:00:00,ST JOSEPH,0-19,F,2
2020-05-05 00:00:00,ST JOSEPH,0-19,F,2
2020-03-30 00:00:00,ST JOSEPH,20-29,F,1
2020-03-31 00:00:00,ST JOSEPH,20-29,F,1
2020-04-02 00:00:00,ST JOSEPH,20-29,F,1
2020-04-03 00:00:00,ST JOSEPH,20-29,F,2
2020-04-04 00:00:00,ST JOSEPH,20-29,F,3
2020-04-06 00:00:00,ST JOSEPH,20-29,F,1
2020-04-09 00:00:00,ST JOSEPH,20-29,F,2
2020-04-10 00:00:00,ST JOSEPH,20-29,F,1
2020-04-11 00:00:00,ST JOSEPH,20-29,F,2
2020-04-13 00:00:00,ST JOSEPH,20-29,F,2
2020-04-14 00:00:00,ST JOSEPH,20-29,F,2
2020-04-16 00:00:00,ST JOSEPH,20-29,F,3
2020-04-17 00:00:00,ST JOSEPH,20-29,F,4
2020-04-18 00:00:00,ST JOSEPH,20-29,F,1
2020-04-20 00:00:00,ST JOSEPH,20-29,F,3
2020-04-21 00:00:00,ST JOSEPH,20-29,F,1
2020-04-23 00:00:00,ST JOSEPH,20-29,F,4
2020-04-24 00:00:00,ST JOSEPH,20-29,F,2
2020-04-27 00:00:00,ST JOSEPH,20-29,F,4
2020-04-28 00:00:00,ST JOSEPH,20-29,F,1
2020-04-29 00:00:00,ST JOSEPH,20-29,F,2
2020-05-02 00:00:00,ST JOSEPH,20-29,F,3
2020-05-03 00:00:00,ST JOSEPH,20-29,F,1
2020-05-04 00:00:00,ST JOSEPH,20-29,F,3
2020-05-05 00:00:00,ST JOSEPH,20-29,F,2
2020-05-06 00:00:00,ST JOSEPH,20-29,F,6
2020-05-07 00:00:00,ST JOSEPH,20-29,F,2
2020-05-08 00:00:00,ST JOSEPH,20-29,F,2
2020-03-19 00:00:00,ST JOSEPH,30-39,F,2
2020-03-24 00:00:00,ST JOSEPH,30-39,F,2
2020-03-27 00:00:00,ST JOSEPH,30-39,F,1
2020-03-30 00:00:00,ST JOSEPH,30-39,F,1
2020-04-03 00:00:00,ST JOSEPH,30-39,F,1
2020-04-04 00:00:00,ST JOSEPH,30-39,F,2
2020-04-05 00:00:00,ST JOSEPH,30-39,F,1
2020-04-06 00:00:00,ST JOSEPH,30-39,F,1
2020-04-09 00:00:00,ST JOSEPH,30-39,F,1
2020-04-10 00:00:00,ST JOSEPH,30-39,F,2
2020-04-12 00:00:00,ST JOSEPH,30-39,F,1
2020-04-13 00:00:00,ST JOSEPH,30-39,F,6
